year,state_city,rev_total
1993,TX: Dallas,4535.72
1994,TX: Dallas,4699.73
1995,TX: Dallas,4752.8
1996,TX: Dallas,4800.74
1997,TX: Dallas,5067.45
1998,TX: Dallas,4959.31
1999,TX: Dallas,5537.66
2000,TX: Dallas,5420.58
2001,TX: Dallas,5463.32
2002,TX: Dallas,4707.68
2003,TX: Dallas,5165.73
2004,TX: Dallas,6029.78
2005,TX: Dallas,6125.21
2006,TX: Dallas,6442.94
2007,TX: Dallas,6979.15
2008,TX: Dallas,6462.37
2009,TX: Dallas,4648.07
2010,TX: Dallas,7003.1
2011,TX: Dallas,6468.87
2012,TX: Dallas,5990.52
2013,TX: Dallas,6587.69
2014,TX: Dallas,6411.57
2015,TX: Dallas,6079.96
2016,TX: Dallas,5896.41
2017,TX: Dallas,6557.57
1977,TX: El Paso,2611.79
1978,TX: El Paso,2707.05
1979,TX: El Paso,2808.17
1980,TX: El Paso,2608.73
1981,TX: El Paso,2557.26
1982,TX: El Paso,2721.14
1983,TX: El Paso,2859.8
1984,TX: El Paso,2970.58
1985,TX: El Paso,3212.12
1986,TX: El Paso,3334.08
1987,TX: El Paso,3176.7
1988,TX: El Paso,3119.0
1989,TX: El Paso,3093.78
1990,TX: El Paso,3219.94
1991,TX: El Paso,3271.37
1992,TX: El Paso,3672.24
1993,TX: El Paso,3791.58
1994,TX: El Paso,3889.92
1995,TX: El Paso,3911.29
1996,TX: El Paso,3807.72
1997,TX: El Paso,3981.36
1998,TX: El Paso,4183.92
1999,TX: El Paso,3916.73
2000,TX: El Paso,4276.88
2001,TX: El Paso,4231.72
2002,TX: El Paso,4198.49
2003,TX: El Paso,4438.11
2004,TX: El Paso,4439.1
2005,TX: El Paso,4648.75
2006,TX: El Paso,4824.18
2007,TX: El Paso,4900.44
2008,TX: El Paso,4915.19
2009,TX: El Paso,4077.82
2010,TX: El Paso,4393.61
2011,TX: El Paso,4711.72
2012,TX: El Paso,4471.08
2013,TX: El Paso,4463.63
2014,TX: El Paso,4856.56
2015,TX: El Paso,4644.05
2016,TX: El Paso,4815.28
2017,TX: El Paso,5132.03
1977,TX: Ft. Worth,2720.24
1978,TX: Ft. Worth,2923.44
1979,TX: Ft. Worth,2812.85
1980,TX: Ft. Worth,2854.04
1981,TX: Ft. Worth,2922.88
1982,TX: Ft. Worth,2836.13
1983,TX: Ft. Worth,2940.78
1984,TX: Ft. Worth,3044.56
1985,TX: Ft. Worth,3488.24
1986,TX: Ft. Worth,3566.81
1987,TX: Ft. Worth,3939.01
1988,TX: Ft. Worth,3751.69
1989,TX: Ft. Worth,3851.35
1990,TX: Ft. Worth,3995.44
1991,TX: Ft. Worth,4119.28
1992,TX: Ft. Worth,4207.74
1993,TX: Ft. Worth,4210.21
1994,TX: Ft. Worth,4262.42
1995,TX: Ft. Worth,4205.95
1996,TX: Ft. Worth,4369.55
1997,TX: Ft. Worth,4397.3
1998,TX: Ft. Worth,4423.14
1999,TX: Ft. Worth,4667.0
2000,TX: Ft. Worth,4681.52
2001,TX: Ft. Worth,4789.95
2002,TX: Ft. Worth,4172.56
2003,TX: Ft. Worth,4156.79
2004,TX: Ft. Worth,4627.24
2005,TX: Ft. Worth,4785.95
2006,TX: Ft. Worth,5134.57
2007,TX: Ft. Worth,5199.6
2008,TX: Ft. Worth,5305.81
2009,TX: Ft. Worth,4328.45
2010,TX: Ft. Worth,5041.3
2011,TX: Ft. Worth,5207.05
2012,TX: Ft. Worth,4910.55
2013,TX: Ft. Worth,4973.52
2014,TX: Ft. Worth,4993.29
2015,TX: Ft. Worth,5018.74
2016,TX: Ft. Worth,4858.22
2017,TX: Ft. Worth,5112.29
1977,TX: Galveston,4031.99
1978,TX: Galveston,4148.6
1979,TX: Galveston,4359.66
1980,TX: Galveston,4312.7
1981,TX: Galveston,4533.97
1982,TX: Galveston,4517.11
1983,TX: Galveston,4600.36
1984,TX: Galveston,4913.43
1985,TX: Galveston,6101.17
1986,TX: Galveston,5348.53
1987,TX: Galveston,5663.39
1988,TX: Galveston,5724.47
1989,TX: Galveston,5521.07
1990,TX: Galveston,5191.48
1991,TX: Galveston,5019.77
1992,TX: Galveston,5328.19
1993,TX: Galveston,5226.75
1994,TX: Galveston,4920.1
1995,TX: Galveston,3953.42
1996,TX: Galveston,4761.82
1997,TX: Galveston,4994.88
1998,TX: Galveston,4776.66
1999,TX: Galveston,4852.06
2000,TX: Galveston,4901.35
2001,TX: Galveston,4915.02
2002,TX: Galveston,5006.88
2003,TX: Galveston,5172.72
2004,TX: Galveston,5149.01
2005,TX: Galveston,5447.17
2006,TX: Galveston,5760.83
2007,TX: Galveston,6337.63
2008,TX: Galveston,6476.53
2009,TX: Galveston,6678.26
2010,TX: Galveston,9573.37
2011,TX: Galveston,8965.02
2012,TX: Galveston,8534.93
2013,TX: Galveston,8753.15
2014,TX: Galveston,8754.63
2015,TX: Galveston,7736.94
2016,TX: Galveston,8050.79
2017,TX: Galveston,8376.93
1977,TX: Garland,3419.94
1978,TX: Garland,3585.33
1979,TX: Garland,3584.53
1980,TX: Garland,3702.7
1981,TX: Garland,3836.26
1982,TX: Garland,4159.77
1983,TX: Garland,4936.5
1984,TX: Garland,4648.57
1985,TX: Garland,5439.61
1986,TX: Garland,6459.82
1987,TX: Garland,6361.96
1988,TX: Garland,6562.49
1989,TX: Garland,6404.46
1990,TX: Garland,6190.38
1991,TX: Garland,5740.44
1992,TX: Garland,5641.03
1993,TX: Garland,5615.92
1994,TX: Garland,5620.98
1995,TX: Garland,5646.11
1996,TX: Garland,5827.53
1997,TX: Garland,5550.48
1998,TX: Garland,5527.21
1999,TX: Garland,5590.54
2000,TX: Garland,5560.82
2001,TX: Garland,5693.6
2002,TX: Garland,5960.12
2003,TX: Garland,5890.65
2004,TX: Garland,6124.38
2005,TX: Garland,6188.97
2006,TX: Garland,6381.58
2007,TX: Garland,6895.6
2008,TX: Garland,6612.93
2009,TX: Garland,6938.88
2010,TX: Garland,6762.35
2011,TX: Garland,6670.91
2012,TX: Garland,6234.45
2013,TX: Garland,6055.31
2014,TX: Garland,6626.16
2015,TX: Garland,7049.76
2016,TX: Garland,6946.46
2017,TX: Garland,6875.92
1977,TX: Houston,2897.13
1978,TX: Houston,3130.96
1979,TX: Houston,3178.68
1980,TX: Houston,3100.95
1981,TX: Houston,3433.23
1982,TX: Houston,3417.31
1983,TX: Houston,3731.09
1984,TX: Houston,3845.16
1985,TX: Houston,4098.21
1986,TX: Houston,4617.39
1987,TX: Houston,4522.79
1988,TX: Houston,4343.88
1989,TX: Houston,4247.89
1990,TX: Houston,4266.75
1991,TX: Houston,4160.99
1992,TX: Houston,4372.68
1993,TX: Houston,4505.32
1994,TX: Houston,4589.09
1995,TX: Houston,4717.75
1996,TX: Houston,5033.33
1997,TX: Houston,4691.05
1998,TX: Houston,4801.03
1999,TX: Houston,4933.45
2000,TX: Houston,5139.52
2001,TX: Houston,4855.98
2002,TX: Houston,4915.0
2003,TX: Houston,5217.08
2004,TX: Houston,5627.2
2005,TX: Houston,5643.29
2006,TX: Houston,6023.98
2007,TX: Houston,6217.39
2008,TX: Houston,5656.94
2009,TX: Houston,4805.68
2010,TX: Houston,6125.31
2011,TX: Houston,6336.76
2012,TX: Houston,5437.57
2013,TX: Houston,5760.27
2014,TX: Houston,6208.42
2015,TX: Houston,5752.82
2016,TX: Houston,5635.69
2017,TX: Houston,6337.56
1977,TX: Lubbock,2759.62
1978,TX: Lubbock,2991.26
1979,TX: Lubbock,3069.03
1980,TX: Lubbock,2750.26
1981,TX: Lubbock,2786.15
1982,TX: Lubbock,2918.73
1983,TX: Lubbock,3154.95
1984,TX: Lubbock,3432.54
1985,TX: Lubbock,3548.43
1986,TX: Lubbock,3663.82
1987,TX: Lubbock,3847.04
1988,TX: Lubbock,3729.63
1989,TX: Lubbock,3706.93
1990,TX: Lubbock,3954.67
1991,TX: Lubbock,4077.03
1992,TX: Lubbock,4253.99
1993,TX: Lubbock,4482.2
1994,TX: Lubbock,4575.86
1995,TX: Lubbock,4629.0
1996,TX: Lubbock,4264.46
1997,TX: Lubbock,4839.14
1998,TX: Lubbock,4997.87
1999,TX: Lubbock,4821.08
2000,TX: Lubbock,4728.23
2001,TX: Lubbock,4832.23
2002,TX: Lubbock,5219.76
2003,TX: Lubbock,5094.83
2004,TX: Lubbock,5156.28
2005,TX: Lubbock,6011.06
2006,TX: Lubbock,6231.93
2007,TX: Lubbock,6869.37
2008,TX: Lubbock,6041.88
2009,TX: Lubbock,6269.63
2010,TX: Lubbock,6249.66
2011,TX: Lubbock,6266.54
2012,TX: Lubbock,6608.95
2013,TX: Lubbock,6695.52
2014,TX: Lubbock,6890.02
2015,TX: Lubbock,6987.48
2016,TX: Lubbock,7099.2
2017,TX: Lubbock,7213.78
1977,TX: San Antonio,4024.77
1978,TX: San Antonio,4083.66
1979,TX: San Antonio,3976.08
1980,TX: San Antonio,3844.59
1981,TX: San Antonio,3979.46
1982,TX: San Antonio,4071.98
1983,TX: San Antonio,4492.86
1984,TX: San Antonio,4457.91
1985,TX: San Antonio,4896.97
1986,TX: San Antonio,5214.51
1987,TX: San Antonio,5294.95
1988,TX: San Antonio,4879.94
1989,TX: San Antonio,4709.01
1990,TX: San Antonio,4883.8
1991,TX: San Antonio,4693.05
1992,TX: San Antonio,4952.55
1993,TX: San Antonio,5075.8
1994,TX: San Antonio,5235.05
1995,TX: San Antonio,5119.6
1996,TX: San Antonio,5034.89
1997,TX: San Antonio,5219.57
1998,TX: San Antonio,5315.84
1999,TX: San Antonio,5354.53
2000,TX: San Antonio,5873.63
2001,TX: San Antonio,5823.97
2002,TX: San Antonio,5628.84
2003,TX: San Antonio,5934.98
2004,TX: San Antonio,6586.36
2005,TX: San Antonio,6218.59
2006,TX: San Antonio,6396.89
2007,TX: San Antonio,6770.37
2008,TX: San Antonio,6728.47
2009,TX: San Antonio,6539.64
2010,TX: San Antonio,6430.39
2011,TX: San Antonio,6585.16
2012,TX: San Antonio,6303.52
2013,TX: San Antonio,6770.4
2014,TX: San Antonio,6739.92
2015,TX: San Antonio,6975.41
2016,TX: San Antonio,6854.55
2017,TX: San Antonio,7023.1
1977,UT: Provo,2539.22
1978,UT: Provo,2441.04
1979,UT: Provo,2076.86
1980,UT: Provo,1850.14
1981,UT: Provo,1926.15
1982,UT: Provo,2056.49
1983,UT: Provo,2050.78
1984,UT: Provo,2122.51
1985,UT: Provo,2453.26
1986,UT: Provo,2705.61
1987,UT: Provo,3022.31
1988,UT: Provo,3131.38
1989,UT: Provo,3312.59
1990,UT: Provo,3080.18
1991,UT: Provo,3026.89
1992,UT: Provo,3278.91
1993,UT: Provo,3177.78
1994,UT: Provo,3257.79
1995,UT: Provo,3165.91
1996,UT: Provo,3360.42
1997,UT: Provo,3339.98
1998,UT: Provo,3439.62
1999,UT: Provo,3640.11
2000,UT: Provo,3709.31
2001,UT: Provo,4129.76
2002,UT: Provo,3973.64
2003,UT: Provo,3641.28
2004,UT: Provo,3666.97
2005,UT: Provo,3603.86
2006,UT: Provo,3640.61
2007,UT: Provo,3861.69
2008,UT: Provo,3723.11
2009,UT: Provo,3677.16
2010,UT: Provo,3601.7
2011,UT: Provo,3683.99
2012,UT: Provo,3652.56
2013,UT: Provo,3476.03
2014,UT: Provo,3472.24
2015,UT: Provo,3757.46
2016,UT: Provo,4053.07
2017,UT: Provo,3977.45
1977,UT: Salt Lake City,3057.08
1978,UT: Salt Lake City,3496.41
1979,UT: Salt Lake City,3323.99
1980,UT: Salt Lake City,3601.91
1981,UT: Salt Lake City,3275.58
1982,UT: Salt Lake City,3544.3
1983,UT: Salt Lake City,3693.26
1984,UT: Salt Lake City,3935.06
1985,UT: Salt Lake City,4108.75
1986,UT: Salt Lake City,4302.45
1987,UT: Salt Lake City,4452.78
1988,UT: Salt Lake City,4380.29
1989,UT: Salt Lake City,4467.1
1990,UT: Salt Lake City,4356.97
1991,UT: Salt Lake City,4182.48
1992,UT: Salt Lake City,4350.23
1993,UT: Salt Lake City,4591.93
1994,UT: Salt Lake City,4894.39
1995,UT: Salt Lake City,5157.78
1996,UT: Salt Lake City,5241.11
1997,UT: Salt Lake City,5353.53
1998,UT: Salt Lake City,5487.19
1999,UT: Salt Lake City,5656.34
2000,UT: Salt Lake City,5316.98
2001,UT: Salt Lake City,5680.75
2002,UT: Salt Lake City,5539.13
2003,UT: Salt Lake City,5507.33
2004,UT: Salt Lake City,5812.28
2005,UT: Salt Lake City,6005.25
2006,UT: Salt Lake City,6019.63
2007,UT: Salt Lake City,6304.97
2008,UT: Salt Lake City,6303.98
2009,UT: Salt Lake City,6247.38
2010,UT: Salt Lake City,6151.22
2011,UT: Salt Lake City,6076.81
2012,UT: Salt Lake City,5947.49
2013,UT: Salt Lake City,6161.53
2014,UT: Salt Lake City,6503.43
2015,UT: Salt Lake City,6601.37
2016,UT: Salt Lake City,6656.6
2017,UT: Salt Lake City,6709.98
1977,VA: Chesapeake,2784.58
1978,VA: Chesapeake,2733.14
1979,VA: Chesapeake,2602.16
1980,VA: Chesapeake,2553.68
1981,VA: Chesapeake,2647.88
1982,VA: Chesapeake,2820.63
1983,VA: Chesapeake,2765.06
1984,VA: Chesapeake,3092.18
1985,VA: Chesapeake,3065.53
1986,VA: Chesapeake,3316.7
1987,VA: Chesapeake,3513.31
1988,VA: Chesapeake,3609.55
1989,VA: Chesapeake,3727.16
1990,VA: Chesapeake,3827.71
1991,VA: Chesapeake,3878.65
1992,VA: Chesapeake,3853.01
1993,VA: Chesapeake,3776.08
1994,VA: Chesapeake,3732.18
1995,VA: Chesapeake,3751.47
1996,VA: Chesapeake,3739.56
1997,VA: Chesapeake,3916.48
1998,VA: Chesapeake,4073.17
1999,VA: Chesapeake,4307.5
2000,VA: Chesapeake,4297.95
2001,VA: Chesapeake,4332.65
2002,VA: Chesapeake,4557.28
2003,VA: Chesapeake,4605.82
2004,VA: Chesapeake,4794.13
2005,VA: Chesapeake,4878.92
2006,VA: Chesapeake,5041.31
2007,VA: Chesapeake,5418.84
2008,VA: Chesapeake,5489.49
2009,VA: Chesapeake,5445.65
2010,VA: Chesapeake,5172.61
2011,VA: Chesapeake,4954.53
2012,VA: Chesapeake,4975.29
2013,VA: Chesapeake,4726.57
2014,VA: Chesapeake,4748.3
2015,VA: Chesapeake,4815.93
2016,VA: Chesapeake,4771.41
2017,VA: Chesapeake,4920.07
1977,VA: Danville,3967.82
1978,VA: Danville,4305.21
1979,VA: Danville,4293.0
1980,VA: Danville,4359.09
1981,VA: Danville,4782.22
1982,VA: Danville,4832.11
1983,VA: Danville,4614.6
1984,VA: Danville,5015.87
1985,VA: Danville,4840.27
1986,VA: Danville,4885.98
1987,VA: Danville,4679.04
1988,VA: Danville,4690.2
1989,VA: Danville,4926.66
1990,VA: Danville,4902.25
1991,VA: Danville,4913.89
1992,VA: Danville,4783.41
1993,VA: Danville,4866.56
1994,VA: Danville,5197.08
1995,VA: Danville,5174.8
1996,VA: Danville,5759.47
1997,VA: Danville,6106.95
1998,VA: Danville,6208.65
1999,VA: Danville,6350.77
2000,VA: Danville,6667.66
2001,VA: Danville,6471.92
2002,VA: Danville,6365.03
2003,VA: Danville,6766.77
2004,VA: Danville,7120.72
2005,VA: Danville,6870.7
2006,VA: Danville,7791.49
2007,VA: Danville,8427.8
2008,VA: Danville,7560.53
2009,VA: Danville,7389.23
2010,VA: Danville,8708.81
2011,VA: Danville,8544.18
2012,VA: Danville,7634.0
2013,VA: Danville,8423.55
2014,VA: Danville,9401.68
2015,VA: Danville,8630.81
2016,VA: Danville,8099.46
2017,VA: Danville,9169.06
1977,VA: Norfolk,3473.55
1978,VA: Norfolk,3178.11
1979,VA: Norfolk,3191.2
1980,VA: Norfolk,2853.89
1981,VA: Norfolk,3194.42
1982,VA: Norfolk,3162.43
1983,VA: Norfolk,3394.47
1984,VA: Norfolk,3220.36
1985,VA: Norfolk,3548.11
1986,VA: Norfolk,3957.66
1987,VA: Norfolk,4202.05
1988,VA: Norfolk,4251.11
1989,VA: Norfolk,4429.58
1990,VA: Norfolk,4667.31
1991,VA: Norfolk,4809.61
1992,VA: Norfolk,4627.09
1993,VA: Norfolk,4950.11
1994,VA: Norfolk,4926.02
1995,VA: Norfolk,4955.29
1996,VA: Norfolk,5285.68
1997,VA: Norfolk,5503.09
1998,VA: Norfolk,6149.23
1999,VA: Norfolk,6330.28
2000,VA: Norfolk,6225.32
2001,VA: Norfolk,6073.51
2002,VA: Norfolk,5545.74
2003,VA: Norfolk,5963.39
2004,VA: Norfolk,6565.97
2005,VA: Norfolk,6373.35
2006,VA: Norfolk,6459.94
2007,VA: Norfolk,6758.33
2008,VA: Norfolk,5882.23
2009,VA: Norfolk,5618.57
2010,VA: Norfolk,6524.57
2011,VA: Norfolk,6442.49
2012,VA: Norfolk,6031.64
2013,VA: Norfolk,6338.89
2014,VA: Norfolk,6434.44
2015,VA: Norfolk,5942.78
2016,VA: Norfolk,5836.84
2017,VA: Norfolk,6370.16
1977,VA: Richmond,4728.98
1978,VA: Richmond,4645.99
1979,VA: Richmond,4588.45
1980,VA: Richmond,4285.58
1981,VA: Richmond,4404.69
1982,VA: Richmond,4411.43
1983,VA: Richmond,4678.34
1984,VA: Richmond,4939.25
1985,VA: Richmond,5301.96
1986,VA: Richmond,5549.2
1987,VA: Richmond,5528.21
1988,VA: Richmond,5573.02
1989,VA: Richmond,6180.58
1990,VA: Richmond,6137.24
1991,VA: Richmond,6228.03
1992,VA: Richmond,6238.87
1993,VA: Richmond,6519.44
1994,VA: Richmond,6496.09
1995,VA: Richmond,6598.19
1996,VA: Richmond,7319.78
1997,VA: Richmond,7651.57
1998,VA: Richmond,7415.04
1999,VA: Richmond,7408.38
2000,VA: Richmond,7779.52
2001,VA: Richmond,7587.21
2002,VA: Richmond,7446.24
2003,VA: Richmond,7184.18
2004,VA: Richmond,7863.32
2005,VA: Richmond,8379.6
2006,VA: Richmond,8463.16
2007,VA: Richmond,8224.2
2008,VA: Richmond,7440.32
2009,VA: Richmond,7158.41
2010,VA: Richmond,7554.98
2011,VA: Richmond,7293.84
2012,VA: Richmond,6688.24
2013,VA: Richmond,6748.84
2014,VA: Richmond,7180.07
2015,VA: Richmond,6937.81
2016,VA: Richmond,7031.17
2017,VA: Richmond,6966.91
1977,VA: Virginia Beach,2552.54
1978,VA: Virginia Beach,2521.43
1979,VA: Virginia Beach,2496.14
1980,VA: Virginia Beach,2489.97
1981,VA: Virginia Beach,2467.31
1982,VA: Virginia Beach,2573.05
1983,VA: Virginia Beach,2755.97
1984,VA: Virginia Beach,2856.27
1985,VA: Virginia Beach,2993.59
1986,VA: Virginia Beach,3256.84
1987,VA: Virginia Beach,3287.6
1988,VA: Virginia Beach,3407.61
1989,VA: Virginia Beach,3756.85
1990,VA: Virginia Beach,3869.59
1991,VA: Virginia Beach,3821.01
1992,VA: Virginia Beach,3641.05
1993,VA: Virginia Beach,3303.79
1994,VA: Virginia Beach,3471.99
1995,VA: Virginia Beach,3349.47
1996,VA: Virginia Beach,3475.73
1997,VA: Virginia Beach,3567.11
1998,VA: Virginia Beach,3847.9
1999,VA: Virginia Beach,3963.34
2000,VA: Virginia Beach,4094.31
2001,VA: Virginia Beach,4107.5
2002,VA: Virginia Beach,4052.32
2003,VA: Virginia Beach,4313.59
2004,VA: Virginia Beach,4527.01
2005,VA: Virginia Beach,4448.85
2006,VA: Virginia Beach,4725.86
2007,VA: Virginia Beach,5036.29
2008,VA: Virginia Beach,5017.99
2009,VA: Virginia Beach,4950.86
2010,VA: Virginia Beach,4848.72
2011,VA: Virginia Beach,4604.07
2012,VA: Virginia Beach,4632.14
2013,VA: Virginia Beach,4623.26
2014,VA: Virginia Beach,4595.6
2015,VA: Virginia Beach,4754.24
2016,VA: Virginia Beach,4758.48
2017,VA: Virginia Beach,4869.49
1977,VT: Burlington,3350.95
1978,VT: Burlington,3408.84
1979,VT: Burlington,3374.56
1980,VT: Burlington,3257.42
1981,VT: Burlington,3483.82
1982,VT: Burlington,3340.65
1983,VT: Burlington,3501.68
1984,VT: Burlington,3901.21
1985,VT: Burlington,3998.41
1986,VT: Burlington,4332.1
1987,VT: Burlington,4638.64
1988,VT: Burlington,4746.88
1989,VT: Burlington,4912.41
1990,VT: Burlington,4832.05
1991,VT: Burlington,5034.32
1992,VT: Burlington,5112.05
1993,VT: Burlington,4954.33
1994,VT: Burlington,5072.47
1995,VT: Burlington,4733.8
1996,VT: Burlington,5139.07
1997,VT: Burlington,5219.35
1998,VT: Burlington,5389.3
1999,VT: Burlington,6105.05
2000,VT: Burlington,6830.44
2001,VT: Burlington,6445.74
2002,VT: Burlington,4952.48
2003,VT: Burlington,5216.5
2004,VT: Burlington,5824.96
2005,VT: Burlington,5934.83
2006,VT: Burlington,6575.49
2007,VT: Burlington,7068.29
2008,VT: Burlington,6571.89
2009,VT: Burlington,5994.43
2010,VT: Burlington,7065.55
2011,VT: Burlington,7559.37
2012,VT: Burlington,7026.31
2013,VT: Burlington,7390.78
2014,VT: Burlington,8154.62
2015,VT: Burlington,7807.53
2016,VT: Burlington,7497.38
2017,VT: Burlington,8006.13
1977,VT: Rutland,2186.14
1978,VT: Rutland,2375.81
1979,VT: Rutland,1922.03
1980,VT: Rutland,1931.56
1981,VT: Rutland,2048.19
1982,VT: Rutland,2154.74
1983,VT: Rutland,2154.75
1984,VT: Rutland,2072.82
1985,VT: Rutland,2651.72
1986,VT: Rutland,2973.59
1987,VT: Rutland,1870.8
1988,VT: Rutland,2662.22
1989,VT: Rutland,2616.16
1990,VT: Rutland,2673.01
1991,VT: Rutland,2672.17
1992,VT: Rutland,2722.69
1993,VT: Rutland,3157.13
1994,VT: Rutland,3057.4
1995,VT: Rutland,3671.77
1996,VT: Rutland,3179.22
1997,VT: Rutland,3179.32
1998,VT: Rutland,3448.9
1999,VT: Rutland,3663.24
2000,VT: Rutland,3745.62
2001,VT: Rutland,3772.41
2002,VT: Rutland,3822.47
2003,VT: Rutland,3779.48
2004,VT: Rutland,3885.61
2005,VT: Rutland,3920.14
2006,VT: Rutland,3929.63
2007,VT: Rutland,4362.84
2008,VT: Rutland,4492.13
2009,VT: Rutland,4706.73
2010,VT: Rutland,4680.33
2011,VT: Rutland,4667.03
2012,VT: Rutland,4724.56
2013,VT: Rutland,4807.26
2014,VT: Rutland,4890.77
2015,VT: Rutland,5487.1
2016,VT: Rutland,5397.62
2017,VT: Rutland,6178.51
1977,WA: Seattle,5087.61
1978,WA: Seattle,5296.63
1979,WA: Seattle,5200.4
1980,WA: Seattle,4873.79
1981,WA: Seattle,4848.54
1982,WA: Seattle,5103.39
1983,WA: Seattle,5243.79
1984,WA: Seattle,5417.82
1985,WA: Seattle,5646.32
1986,WA: Seattle,5852.3
1987,WA: Seattle,6187.84
1988,WA: Seattle,6459.16
1989,WA: Seattle,6276.88
1990,WA: Seattle,6314.13
1991,WA: Seattle,6266.75
1992,WA: Seattle,6379.7
1993,WA: Seattle,6291.98
1994,WA: Seattle,6055.29
1995,WA: Seattle,6429.54
1996,WA: Seattle,6660.95
1997,WA: Seattle,7261.84
1998,WA: Seattle,7365.62
1999,WA: Seattle,7445.3
2000,WA: Seattle,7628.59
2001,WA: Seattle,7977.85
2002,WA: Seattle,8093.15
2003,WA: Seattle,8312.79
2004,WA: Seattle,9192.9
2005,WA: Seattle,8979.56
2006,WA: Seattle,8853.96
2007,WA: Seattle,9240.66
2008,WA: Seattle,9234.97
2009,WA: Seattle,9188.56
2010,WA: Seattle,9013.62
2011,WA: Seattle,8808.02
2012,WA: Seattle,8662.81
2013,WA: Seattle,8817.11
2014,WA: Seattle,9019.27
2015,WA: Seattle,9071.42
2016,WA: Seattle,9313.03
2017,WA: Seattle,10142.87
1977,WA: Spokane,3340.49
1978,WA: Spokane,3019.63
1979,WA: Spokane,3063.28
1980,WA: Spokane,3016.78
1981,WA: Spokane,2942.93
1982,WA: Spokane,2862.16
1983,WA: Spokane,2932.33
1984,WA: Spokane,2977.47
1985,WA: Spokane,3178.45
1986,WA: Spokane,3214.62
1987,WA: Spokane,3500.97
1988,WA: Spokane,3257.47
1989,WA: Spokane,3432.47
1990,WA: Spokane,3550.43
1991,WA: Spokane,3941.16
1992,WA: Spokane,3977.21
1993,WA: Spokane,3984.3
1994,WA: Spokane,4177.53
1995,WA: Spokane,4168.49
1996,WA: Spokane,4341.76
1997,WA: Spokane,4244.07
1998,WA: Spokane,4449.69
1999,WA: Spokane,4486.33
2000,WA: Spokane,4555.73
2001,WA: Spokane,4588.55
2002,WA: Spokane,4439.88
2003,WA: Spokane,4442.26
2004,WA: Spokane,4725.74
2005,WA: Spokane,4619.91
2006,WA: Spokane,5030.37
2007,WA: Spokane,4970.89
2008,WA: Spokane,5115.45
2009,WA: Spokane,4782.13
2010,WA: Spokane,5127.81
2011,WA: Spokane,5002.37
2012,WA: Spokane,4851.06
2013,WA: Spokane,5100.55
2014,WA: Spokane,5177.13
2015,WA: Spokane,5376.09
2016,WA: Spokane,5342.8
2017,WA: Spokane,5607.31
1977,WA: Tacoma,5764.7
1978,WA: Tacoma,6132.73
1979,WA: Tacoma,6082.74
1980,WA: Tacoma,5530.47
1981,WA: Tacoma,5493.17
1982,WA: Tacoma,5728.09
1983,WA: Tacoma,6161.6
1984,WA: Tacoma,6392.35
1985,WA: Tacoma,6512.69
1986,WA: Tacoma,6819.45
1987,WA: Tacoma,7393.68
1988,WA: Tacoma,6937.19
1989,WA: Tacoma,7100.78
1990,WA: Tacoma,6993.26
1991,WA: Tacoma,6976.43
1992,WA: Tacoma,7803.39
1993,WA: Tacoma,7059.12
1994,WA: Tacoma,7587.43
1995,WA: Tacoma,7583.33
1996,WA: Tacoma,8443.99
1997,WA: Tacoma,7678.32
1998,WA: Tacoma,8039.93
1999,WA: Tacoma,7807.39
2000,WA: Tacoma,7615.04
2001,WA: Tacoma,8672.27
2002,WA: Tacoma,8228.16
2003,WA: Tacoma,8292.03
2004,WA: Tacoma,9554.83
2005,WA: Tacoma,9413.3
2006,WA: Tacoma,9769.77
2007,WA: Tacoma,10246.87
2008,WA: Tacoma,9261.4
2009,WA: Tacoma,7008.92
2010,WA: Tacoma,9591.45
2011,WA: Tacoma,9533.66
2012,WA: Tacoma,8751.37
2013,WA: Tacoma,9409.94
2014,WA: Tacoma,9904.5
2015,WA: Tacoma,9827.25
2016,WA: Tacoma,9305.67
2017,WA: Tacoma,9810.15
1977,WI: Madison,3694.34
1978,WI: Madison,3628.95
1979,WI: Madison,3415.57
1980,WI: Madison,3268.03
1981,WI: Madison,3414.55
1982,WI: Madison,3358.01
1983,WI: Madison,4104.7
1984,WI: Madison,3380.36
1985,WI: Madison,3655.62
1986,WI: Madison,3635.86
1987,WI: Madison,3550.11
1988,WI: Madison,3446.44
1989,WI: Madison,3448.47
1990,WI: Madison,3467.5
1991,WI: Madison,3548.7
1992,WI: Madison,3658.1
1993,WI: Madison,3804.14
1994,WI: Madison,3918.6
1995,WI: Madison,4001.22
1996,WI: Madison,4130.22
1997,WI: Madison,4345.22
1998,WI: Madison,4416.13
1999,WI: Madison,4509.26
2000,WI: Madison,4590.48
2001,WI: Madison,4767.48
2002,WI: Madison,4853.49
2003,WI: Madison,4897.36
2004,WI: Madison,4932.11
2005,WI: Madison,4850.6
2006,WI: Madison,4922.16
2007,WI: Madison,5060.35
2008,WI: Madison,4971.08
2009,WI: Madison,5103.77
2010,WI: Madison,4986.27
2011,WI: Madison,5023.53
2012,WI: Madison,5054.3
2013,WI: Madison,4942.98
2014,WI: Madison,4992.82
2015,WI: Madison,4896.17
2016,WI: Madison,4939.44
2017,WI: Madison,4930.46
1977,WI: Milwaukee,4962.91
1978,WI: Milwaukee,5291.06
1979,WI: Milwaukee,5194.1
